gloss,count,files_names
MACHINE,31,MACHINE 1.npy;MACHINE 10.npy;MACHINE 11.npy;MACHINE 12.npy;MACHINE 13.npy;MACHINE 14.npy;MACHINE 15.npy;MACHINE 16.npy;MACHINE 17.npy;MACHINE 18.npy;MACHINE 19.npy;MACHINE 2.npy;MACHINE 20.npy;MACHINE 21.npy;MACHINE 22.npy;MACHINE 23.npy;MACHINE 24.npy;MACHINE 25.npy;MACHINE 26.npy;MACHINE 27.npy;MACHINE 28.npy;MACHINE 29.npy;MACHINE 3.npy;MACHINE 30.npy;MACHINE 31.npy;MACHINE 4.npy;MACHINE 5.npy;MACHINE 6.npy;MACHINE 7.npy;MACHINE 8.npy;MACHINE 9.npy
TWO,32,TWO 1.npy;TWO 10.npy;TWO 11.npy;TWO 12.npy;TWO 13.npy;TWO 14.npy;TWO 15.npy;TWO 16.npy;TWO 17.npy;TWO 18.npy;TWO 19.npy;TWO 2.npy;TWO 20.npy;TWO 21.npy;TWO 22.npy;TWO 23.npy;TWO 24.npy;TWO 25.npy;TWO 26.npy;TWO 27.npy;TWO 28.npy;TWO 29.npy;TWO 3.npy;TWO 30.npy;TWO 31.npy;TWO 32.npy;TWO 4.npy;TWO 5.npy;TWO 6.npy;TWO 7.npy;TWO 8.npy;TWO 9.npy
RUDE,31,RUDE 1.npy;RUDE 10.npy;RUDE 11.npy;RUDE 12.npy;RUDE 13.npy;RUDE 14.npy;RUDE 15.npy;RUDE 16.npy;RUDE 17.npy;RUDE 18.npy;RUDE 19.npy;RUDE 2.npy;RUDE 20.npy;RUDE 21.npy;RUDE 22.npy;RUDE 23.npy;RUDE 24.npy;RUDE 25.npy;RUDE 26.npy;RUDE 27.npy;RUDE 28.npy;RUDE 29.npy;RUDE 3.npy;RUDE 30.npy;RUDE 31.npy;RUDE 4.npy;RUDE 5.npy;RUDE 6.npy;RUDE 7.npy;RUDE 8.npy;RUDE 9.npy
KNIFE,60,KNIFE 1.npy;KNIFE 10.npy;KNIFE 11.npy;KNIFE 12.npy;KNIFE 13.npy;KNIFE 14.npy;KNIFE 15.npy;KNIFE 16.npy;KNIFE 17.npy;KNIFE 18.npy;KNIFE 19.npy;KNIFE 2.npy;KNIFE 20.npy;KNIFE 21.npy;KNIFE 22.npy;KNIFE 23.npy;KNIFE 24.npy;KNIFE 25.npy;KNIFE 26.npy;KNIFE 27.npy;KNIFE 28.npy;KNIFE 29.npy;KNIFE 3.npy;KNIFE 30.npy;KNIFE 31.npy;KNIFE 32.npy;KNIFE 33.npy;KNIFE 34.npy;KNIFE 35.npy;KNIFE 36.npy;KNIFE 37.npy;KNIFE 38.npy;KNIFE 39.npy;KNIFE 4.npy;KNIFE 40.npy;KNIFE 41.npy;KNIFE 42.npy;KNIFE 43.npy;KNIFE 44.npy;KNIFE 45.npy;KNIFE 46.npy;KNIFE 47.npy;KNIFE 48.npy;KNIFE 49.npy;KNIFE 5.npy;KNIFE 50.npy;KNIFE 51.npy;KNIFE 52.npy;KNIFE 53.npy;KNIFE 54.npy;KNIFE 55.npy;KNIFE 56.npy;KNIFE 57.npy;KNIFE 58.npy;KNIFE 59.npy;KNIFE 6.npy;KNIFE 60.npy;KNIFE 7.npy;KNIFE 8.npy;KNIFE 9.npy
RAIN,32,RAIN 1.npy;RAIN 10.npy;RAIN 11.npy;RAIN 12.npy;RAIN 13.npy;RAIN 14.npy;RAIN 15.npy;RAIN 16.npy;RAIN 17.npy;RAIN 18.npy;RAIN 19.npy;RAIN 2.npy;RAIN 20.npy;RAIN 21.npy;RAIN 22.npy;RAIN 23.npy;RAIN 24.npy;RAIN 25.npy;RAIN 26.npy;RAIN 27.npy;RAIN 28.npy;RAIN 29.npy;RAIN 3.npy;RAIN 30.npy;RAIN 31.npy;RAIN 32.npy;RAIN 4.npy;RAIN 5.npy;RAIN 6.npy;RAIN 7.npy;RAIN 8.npy;RAIN 9.npy
WIN,31,WIN 1.npy;WIN 10.npy;WIN 11.npy;WIN 12.npy;WIN 13.npy;WIN 14.npy;WIN 15.npy;WIN 16.npy;WIN 17.npy;WIN 18.npy;WIN 19.npy;WIN 2.npy;WIN 20.npy;WIN 21.npy;WIN 22.npy;WIN 23.npy;WIN 24.npy;WIN 25.npy;WIN 26.npy;WIN 27.npy;WIN 28.npy;WIN 29.npy;WIN 3.npy;WIN 30.npy;WIN 31.npy;WIN 4.npy;WIN 5.npy;WIN 6.npy;WIN 7.npy;WIN 8.npy;WIN 9.npy
ONION,31,ONION 1.npy;ONION 10.npy;ONION 11.npy;ONION 12.npy;ONION 13.npy;ONION 14.npy;ONION 15.npy;ONION 16.npy;ONION 17.npy;ONION 18.npy;ONION 19.npy;ONION 2.npy;ONION 20.npy;ONION 21.npy;ONION 22.npy;ONION 23.npy;ONION 24.npy;ONION 25.npy;ONION 26.npy;ONION 27.npy;ONION 28.npy;ONION 29.npy;ONION 3.npy;ONION 30.npy;ONION 31.npy;ONION 4.npy;ONION 5.npy;ONION 6.npy;ONION 7.npy;ONION 8.npy;ONION 9.npy
THIN,30,THIN 1.npy;THIN 10.npy;THIN 11.npy;THIN 12.npy;THIN 13.npy;THIN 14.npy;THIN 15.npy;THIN 16.npy;THIN 17.npy;THIN 18.npy;THIN 19.npy;THIN 2.npy;THIN 20.npy;THIN 21.npy;THIN 22.npy;THIN 23.npy;THIN 24.npy;THIN 25.npy;THIN 26.npy;THIN 27.npy;THIN 28.npy;THIN 29.npy;THIN 3.npy;THIN 30.npy;THIN 4.npy;THIN 5.npy;THIN 6.npy;THIN 7.npy;THIN 8.npy;THIN 9.npy
DROP,30,DROP 1.npy;DROP 10.npy;DROP 11.npy;DROP 12.npy;DROP 13.npy;DROP 14.npy;DROP 15.npy;DROP 16.npy;DROP 17.npy;DROP 18.npy;DROP 19.npy;DROP 2.npy;DROP 20.npy;DROP 21.npy;DROP 22.npy;DROP 23.npy;DROP 24.npy;DROP 25.npy;DROP 26.npy;DROP 27.npy;DROP 28.npy;DROP 29.npy;DROP 3.npy;DROP 30.npy;DROP 4.npy;DROP 5.npy;DROP 6.npy;DROP 7.npy;DROP 8.npy;DROP 9.npy
THREE,31,THREE 1.npy;THREE 10.npy;THREE 11.npy;THREE 12.npy;THREE 13.npy;THREE 14.npy;THREE 15.npy;THREE 16.npy;THREE 17.npy;THREE 18.npy;THREE 19.npy;THREE 2.npy;THREE 20.npy;THREE 21.npy;THREE 22.npy;THREE 23.npy;THREE 24.npy;THREE 25.npy;THREE 26.npy;THREE 27.npy;THREE 28.npy;THREE 29.npy;THREE 3.npy;THREE 30.npy;THREE 31.npy;THREE 4.npy;THREE 5.npy;THREE 6.npy;THREE 7.npy;THREE 8.npy;THREE 9.npy
HONOR,31,HONOR 1.npy;HONOR 10.npy;HONOR 11.npy;HONOR 12.npy;HONOR 13.npy;HONOR 14.npy;HONOR 15.npy;HONOR 16.npy;HONOR 17.npy;HONOR 18.npy;HONOR 19.npy;HONOR 2.npy;HONOR 20.npy;HONOR 21.npy;HONOR 22.npy;HONOR 23.npy;HONOR 24.npy;HONOR 25.npy;HONOR 26.npy;HONOR 27.npy;HONOR 28.npy;HONOR 29.npy;HONOR 3.npy;HONOR 30.npy;HONOR 31.npy;HONOR 4.npy;HONOR 5.npy;HONOR 6.npy;HONOR 7.npy;HONOR 8.npy;HONOR 9.npy
SHOWER,30,SHOWER 1.npy;SHOWER 10.npy;SHOWER 11.npy;SHOWER 12.npy;SHOWER 13.npy;SHOWER 14.npy;SHOWER 15.npy;SHOWER 16.npy;SHOWER 17.npy;SHOWER 18.npy;SHOWER 19.npy;SHOWER 2.npy;SHOWER 20.npy;SHOWER 21.npy;SHOWER 22.npy;SHOWER 23.npy;SHOWER 24.npy;SHOWER 25.npy;SHOWER 26.npy;SHOWER 27.npy;SHOWER 28.npy;SHOWER 29.npy;SHOWER 3.npy;SHOWER 30.npy;SHOWER 4.npy;SHOWER 5.npy;SHOWER 6.npy;SHOWER 7.npy;SHOWER 8.npy;SHOWER 9.npy
BUTTER,31,BUTTER 1.npy;BUTTER 10.npy;BUTTER 11.npy;BUTTER 12.npy;BUTTER 13.npy;BUTTER 14.npy;BUTTER 15.npy;BUTTER 16.npy;BUTTER 17.npy;BUTTER 18.npy;BUTTER 19.npy;BUTTER 2.npy;BUTTER 20.npy;BUTTER 21.npy;BUTTER 22.npy;BUTTER 23.npy;BUTTER 24.npy;BUTTER 25.npy;BUTTER 26.npy;BUTTER 27.npy;BUTTER 28.npy;BUTTER 29.npy;BUTTER 3.npy;BUTTER 30.npy;BUTTER 31.npy;BUTTER 4.npy;BUTTER 5.npy;BUTTER 6.npy;BUTTER 7.npy;BUTTER 8.npy;BUTTER 9.npy
HONEST,30,HONEST 1.npy;HONEST 10.npy;HONEST 11.npy;HONEST 12.npy;HONEST 13.npy;HONEST 14.npy;HONEST 15.npy;HONEST 16.npy;HONEST 17.npy;HONEST 18.npy;HONEST 19.npy;HONEST 2.npy;HONEST 20.npy;HONEST 21.npy;HONEST 22.npy;HONEST 23.npy;HONEST 24.npy;HONEST 25.npy;HONEST 26.npy;HONEST 27.npy;HONEST 28.npy;HONEST 29.npy;HONEST 3.npy;HONEST 30.npy;HONEST 4.npy;HONEST 5.npy;HONEST 6.npy;HONEST 7.npy;HONEST 8.npy;HONEST 9.npy
BLUE,31,BLUE 1.npy;BLUE 10.npy;BLUE 11.npy;BLUE 12.npy;BLUE 13.npy;BLUE 14.npy;BLUE 15.npy;BLUE 16.npy;BLUE 17.npy;BLUE 18.npy;BLUE 19.npy;BLUE 2.npy;BLUE 20.npy;BLUE 21.npy;BLUE 22.npy;BLUE 23.npy;BLUE 24.npy;BLUE 25.npy;BLUE 26.npy;BLUE 27.npy;BLUE 28.npy;BLUE 29.npy;BLUE 3.npy;BLUE 30.npy;BLUE 31.npy;BLUE 4.npy;BLUE 5.npy;BLUE 6.npy;BLUE 7.npy;BLUE 8.npy;BLUE 9.npy
AWKWARD,31,AWKWARD 1.npy;AWKWARD 10.npy;AWKWARD 11.npy;AWKWARD 12.npy;AWKWARD 13.npy;AWKWARD 14.npy;AWKWARD 15.npy;AWKWARD 16.npy;AWKWARD 17.npy;AWKWARD 18.npy;AWKWARD 19.npy;AWKWARD 2.npy;AWKWARD 20.npy;AWKWARD 21.npy;AWKWARD 22.npy;AWKWARD 23.npy;AWKWARD 24.npy;AWKWARD 25.npy;AWKWARD 26.npy;AWKWARD 27.npy;AWKWARD 28.npy;AWKWARD 29.npy;AWKWARD 3.npy;AWKWARD 30.npy;AWKWARD 31.npy;AWKWARD 4.npy;AWKWARD 5.npy;AWKWARD 6.npy;AWKWARD 7.npy;AWKWARD 8.npy;AWKWARD 9.npy
BORROW,32,BORROW 1_BORROW.npy;BORROW 10_BORROW.npy;BORROW 11_BORROW.npy;BORROW 12_BORROW.npy;BORROW 13_BORROW.npy;BORROW 14_BORROW.npy;BORROW 15_BORROW.npy;BORROW 16_BORROW.npy;BORROW 17_BORROW.npy;BORROW 18_BORROW.npy;BORROW 19_BORROW.npy;BORROW 2_BORROW.npy;BORROW 20_BORROW.npy;BORROW 21_BORROW.npy;BORROW 22_BORROW.npy;BORROW 23_BORROW.npy;BORROW 24_BORROW.npy;BORROW 25_BORROW.npy;BORROW 26_BORROW.npy;BORROW 27_BORROW.npy;BORROW 28_BORROW.npy;BORROW 29_BORROW.npy;BORROW 3_BORROW.npy;BORROW 30_BORROW.npy;BORROW 31_BORROW.npy;BORROW 32_BORROW.npy;BORROW 4_BORROW.npy;BORROW 5_BORROW.npy;BORROW 6_BORROW.npy;BORROW 7_BORROW.npy;BORROW 8_BORROW.npy;BORROW 9_BORROW.npy
BRING,31,BRING 1.npy;BRING 10.npy;BRING 11.npy;BRING 12.npy;BRING 13.npy;BRING 14.npy;BRING 15.npy;BRING 16.npy;BRING 17.npy;BRING 18.npy;BRING 19.npy;BRING 2.npy;BRING 20.npy;BRING 21.npy;BRING 22.npy;BRING 23.npy;BRING 24.npy;BRING 25.npy;BRING 26.npy;BRING 27.npy;BRING 28.npy;BRING 29.npy;BRING 3.npy;BRING 30.npy;BRING 31.npy;BRING 4.npy;BRING 5.npy;BRING 6.npy;BRING 7.npy;BRING 8.npy;BRING 9.npy
BUSY,31,BUSY 1.npy;BUSY 10.npy;BUSY 11.npy;BUSY 12.npy;BUSY 13.npy;BUSY 14.npy;BUSY 15.npy;BUSY 16.npy;BUSY 17.npy;BUSY 18.npy;BUSY 19.npy;BUSY 2.npy;BUSY 20.npy;BUSY 21.npy;BUSY 22.npy;BUSY 23.npy;BUSY 24.npy;BUSY 25.npy;BUSY 26.npy;BUSY 27.npy;BUSY 28.npy;BUSY 29.npy;BUSY 3.npy;BUSY 30.npy;BUSY 31.npy;BUSY 4.npy;BUSY 5.npy;BUSY 6.npy;BUSY 7.npy;BUSY 8.npy;BUSY 9.npy
BUT,30,BUT 1.npy;BUT 10.npy;BUT 11.npy;BUT 12.npy;BUT 13.npy;BUT 14.npy;BUT 15.npy;BUT 16.npy;BUT 17.npy;BUT 18.npy;BUT 19.npy;BUT 2.npy;BUT 20.npy;BUT 21.npy;BUT 22.npy;BUT 23.npy;BUT 24.npy;BUT 25.npy;BUT 26.npy;BUT 27.npy;BUT 28.npy;BUT 29.npy;BUT 3.npy;BUT 30.npy;BUT 4.npy;BUT 5.npy;BUT 6.npy;BUT 7.npy;BUT 8.npy;BUT 9.npy
BUY,31,BUY 1.npy;BUY 10.npy;BUY 11.npy;BUY 12.npy;BUY 13.npy;BUY 14.npy;BUY 15.npy;BUY 16.npy;BUY 17.npy;BUY 18.npy;BUY 19.npy;BUY 2.npy;BUY 20.npy;BUY 21.npy;BUY 22.npy;BUY 23.npy;BUY 24.npy;BUY 25.npy;BUY 26.npy;BUY 27.npy;BUY 28.npy;BUY 29.npy;BUY 3.npy;BUY 30.npy;BUY 31.npy;BUY 4.npy;BUY 5.npy;BUY 6.npy;BUY 7.npy;BUY 8.npy;BUY 9.npy
CARRY,30,CARRY 1.npy;CARRY 10.npy;CARRY 11.npy;CARRY 12.npy;CARRY 13.npy;CARRY 14.npy;CARRY 15.npy;CARRY 16.npy;CARRY 17.npy;CARRY 18.npy;CARRY 19.npy;CARRY 2.npy;CARRY 20.npy;CARRY 21.npy;CARRY 22.npy;CARRY 23.npy;CARRY 24.npy;CARRY 25.npy;CARRY 26.npy;CARRY 27.npy;CARRY 28.npy;CARRY 29.npy;CARRY 3.npy;CARRY 30.npy;CARRY 4.npy;CARRY 5.npy;CARRY 6.npy;CARRY 7.npy;CARRY 8.npy;CARRY 9.npy
CLEAN,31,CLEAN 1_CLEAN.npy;CLEAN 10_CLEAN.npy;CLEAN 11_CLEAN.npy;CLEAN 12_CLEAN.npy;CLEAN 13_CLEAN.npy;CLEAN 14_CLEAN.npy;CLEAN 15_CLEAN.npy;CLEAN 16_CLEAN.npy;CLEAN 17_CLEAN.npy;CLEAN 18_CLEAN.npy;CLEAN 19_CLEAN.npy;CLEAN 2_CLEAN.npy;CLEAN 20_CLEAN.npy;CLEAN 21_CLEAN.npy;CLEAN 22_CLEAN.npy;CLEAN 23_CLEAN.npy;CLEAN 24_CLEAN.npy;CLEAN 25_CLEAN.npy;CLEAN 26_CLEAN.npy;CLEAN 27_CLEAN.npy;CLEAN 28_CLEAN.npy;CLEAN 29_CLEAN.npy;CLEAN 3_CLEAN.npy;CLEAN 30_CLEAN.npy;CLEAN 31_CLEAN.npy;CLEAN 4_CLEAN.npy;CLEAN 5_CLEAN.npy;CLEAN 6_CLEAN.npy;CLEAN 7_CLEAN.npy;CLEAN 8_CLEAN.npy;CLEAN 9_CLEAN.npy
COMFORTABLE,31,COMFORTABLE 1.npy;COMFORTABLE 10.npy;COMFORTABLE 11.npy;COMFORTABLE 12.npy;COMFORTABLE 13.npy;COMFORTABLE 14.npy;COMFORTABLE 15.npy;COMFORTABLE 16.npy;COMFORTABLE 17.npy;COMFORTABLE 18.npy;COMFORTABLE 19.npy;COMFORTABLE 2.npy;COMFORTABLE 20.npy;COMFORTABLE 21.npy;COMFORTABLE 22.npy;COMFORTABLE 23.npy;COMFORTABLE 24.npy;COMFORTABLE 25.npy;COMFORTABLE 26.npy;COMFORTABLE 27.npy;COMFORTABLE 28.npy;COMFORTABLE 29.npy;COMFORTABLE 3.npy;COMFORTABLE 30.npy;COMFORTABLE 31.npy;COMFORTABLE 4.npy;COMFORTABLE 5.npy;COMFORTABLE 6.npy;COMFORTABLE 7.npy;COMFORTABLE 8.npy;COMFORTABLE 9.npy
CONFUSED,60,CONFUSED 1.npy;CONFUSED 10.npy;CONFUSED 11.npy;CONFUSED 12.npy;CONFUSED 13.npy;CONFUSED 14.npy;CONFUSED 15.npy;CONFUSED 16.npy;CONFUSED 17.npy;CONFUSED 18.npy;CONFUSED 19.npy;CONFUSED 2.npy;CONFUSED 20.npy;CONFUSED 21.npy;CONFUSED 22.npy;CONFUSED 23.npy;CONFUSED 24.npy;CONFUSED 25.npy;CONFUSED 26.npy;CONFUSED 27.npy;CONFUSED 28.npy;CONFUSED 29.npy;CONFUSED 3.npy;CONFUSED 30.npy;CONFUSED 31.npy;CONFUSED 32.npy;CONFUSED 33.npy;CONFUSED 34.npy;CONFUSED 35.npy;CONFUSED 36.npy;CONFUSED 37.npy;CONFUSED 38.npy;CONFUSED 39.npy;CONFUSED 4.npy;CONFUSED 40.npy;CONFUSED 41.npy;CONFUSED 42.npy;CONFUSED 43.npy;CONFUSED 44.npy;CONFUSED 45.npy;CONFUSED 46.npy;CONFUSED 47.npy;CONFUSED 48.npy;CONFUSED 49.npy;CONFUSED 5.npy;CONFUSED 50.npy;CONFUSED 51.npy;CONFUSED 52.npy;CONFUSED 53.npy;CONFUSED 54.npy;CONFUSED 55.npy;CONFUSED 56.npy;CONFUSED 57.npy;CONFUSED 58.npy;CONFUSED 59.npy;CONFUSED 6.npy;CONFUSED 60.npy;CONFUSED 7.npy;CONFUSED 8.npy;CONFUSED 9.npy
COOK,31,COOK 1.npy;COOK 10.npy;COOK 11.npy;COOK 12.npy;COOK 13.npy;COOK 14.npy;COOK 15.npy;COOK 16.npy;COOK 17.npy;COOK 18.npy;COOK 19.npy;COOK 2.npy;COOK 20.npy;COOK 21.npy;COOK 22.npy;COOK 23.npy;COOK 24.npy;COOK 25.npy;COOK 26.npy;COOK 27.npy;COOK 28.npy;COOK 29.npy;COOK 3.npy;COOK 30.npy;COOK 31.npy;COOK 4.npy;COOK 5.npy;COOK 6.npy;COOK 7.npy;COOK 8.npy;COOK 9.npy
DIFFERENT,31,DIFFERENT 1.npy;DIFFERENT 10.npy;DIFFERENT 11.npy;DIFFERENT 12.npy;DIFFERENT 13.npy;DIFFERENT 14.npy;DIFFERENT 15.npy;DIFFERENT 16.npy;DIFFERENT 17.npy;DIFFERENT 18.npy;DIFFERENT 19.npy;DIFFERENT 2.npy;DIFFERENT 20.npy;DIFFERENT 21.npy;DIFFERENT 22.npy;DIFFERENT 23.npy;DIFFERENT 24.npy;DIFFERENT 25.npy;DIFFERENT 26.npy;DIFFERENT 27.npy;DIFFERENT 28.npy;DIFFERENT 29.npy;DIFFERENT 3.npy;DIFFERENT 30.npy;DIFFERENT 31.npy;DIFFERENT 4.npy;DIFFERENT 5.npy;DIFFERENT 6.npy;DIFFERENT 7.npy;DIFFERENT 8.npy;DIFFERENT 9.npy
DOWN,29,DOWN 1.npy;DOWN 10.npy;DOWN 11.npy;DOWN 12.npy;DOWN 13.npy;DOWN 14.npy;DOWN 15.npy;DOWN 16.npy;DOWN 17.npy;DOWN 18.npy;DOWN 19.npy;DOWN 2.npy;DOWN 20.npy;DOWN 21.npy;DOWN 22.npy;DOWN 23.npy;DOWN 24.npy;DOWN 25.npy;DOWN 26.npy;DOWN 27.npy;DOWN 28.npy;DOWN 29.npy;DOWN 3.npy;DOWN 4.npy;DOWN 5.npy;DOWN 6.npy;DOWN 7.npy;DOWN 8.npy;DOWN 9.npy
DRIVE,30,DRIVE 1_DRIVE.npy;DRIVE 10_DRIVE.npy;DRIVE 11_DRIVE.npy;DRIVE 12_DRIVE.npy;DRIVE 13_DRIVE.npy;DRIVE 14_DRIVE.npy;DRIVE 15_DRIVE.npy;DRIVE 16_DRIVE.npy;DRIVE 17_DRIVE.npy;DRIVE 18_DRIVE.npy;DRIVE 19_DRIVE.npy;DRIVE 2_DRIVE.npy;DRIVE 20_DRIVE.npy;DRIVE 21_DRIVE.npy;DRIVE 22_DRIVE.npy;DRIVE 23_DRIVE.npy;DRIVE 24_DRIVE.npy;DRIVE 25_DRIVE.npy;DRIVE 26_DRIVE.npy;DRIVE 27_DRIVE.npy;DRIVE 28_DRIVE.npy;DRIVE 29_DRIVE.npy;DRIVE 3_DRIVE.npy;DRIVE 30_DRIVE.npy;DRIVE 4_DRIVE.npy;DRIVE 5_DRIVE.npy;DRIVE 6_DRIVE.npy;DRIVE 7_DRIVE.npy;DRIVE 8_DRIVE.npy;DRIVE 9_DRIVE.npy
EXCITED,30,EXCITED 1_EXCITED.npy;EXCITED 10_EXCITED.npy;EXCITED 11_EXCITED.npy;EXCITED 12_EXCITED.npy;EXCITED 13_EXCITED.npy;EXCITED 14_EXCITED.npy;EXCITED 15_EXCITED.npy;EXCITED 16_EXCITED.npy;EXCITED 17_EXCITED.npy;EXCITED 18_EXCITED.npy;EXCITED 19_EXCITED.npy;EXCITED 2_EXCITED.npy;EXCITED 20_EXCITED.npy;EXCITED 21_EXCITED.npy;EXCITED 22_EXCITED.npy;EXCITED 23_EXCITED.npy;EXCITED 24_EXCITED.npy;EXCITED 25_EXCITED.npy;EXCITED 26_EXCITED.npy;EXCITED 27_EXCITED.npy;EXCITED 28_EXCITED.npy;EXCITED 29_EXCITED.npy;EXCITED 3_EXCITED.npy;EXCITED 30_EXCITED.npy;EXCITED 4_EXCITED.npy;EXCITED 5_EXCITED.npy;EXCITED 6_EXCITED.npy;EXCITED 7_EXCITED.npy;EXCITED 8_EXCITED.npy;EXCITED 9_EXCITED.npy
EXERCISE,31,EXERCISE 1_EXERCISE.npy;EXERCISE 10_EXERCISE.npy;EXERCISE 11_EXERCISE.npy;EXERCISE 12_EXERCISE.npy;EXERCISE 13_EXERCISE.npy;EXERCISE 14_EXERCISE.npy;EXERCISE 15_EXERCISE.npy;EXERCISE 16_EXERCISE.npy;EXERCISE 17_EXERCISE.npy;EXERCISE 18_EXERCISE.npy;EXERCISE 19_EXERCISE.npy;EXERCISE 2_EXERCISE.npy;EXERCISE 20_EXERCISE.npy;EXERCISE 21_EXERCISE.npy;EXERCISE 22_EXERCISE.npy;EXERCISE 23_EXERCISE.npy;EXERCISE 24_EXERCISE.npy;EXERCISE 25_EXERCISE.npy;EXERCISE 26_EXERCISE.npy;EXERCISE 27_EXERCISE.npy;EXERCISE 28_EXERCISE.npy;EXERCISE 29_EXERCISE.npy;EXERCISE 3_EXERCISE.npy;EXERCISE 30_EXERCISE.npy;EXERCISE 31_EXERCISE.npy;EXERCISE 4_EXERCISE.npy;EXERCISE 5_EXERCISE.npy;EXERCISE 6_EXERCISE.npy;EXERCISE 7_EXERCISE.npy;EXERCISE 8_EXERCISE.npy;EXERCISE 9_EXERCISE.npy
FINE,62,FINE 1.npy;FINE 10.npy;FINE 11.npy;FINE 12.npy;FINE 13.npy;FINE 14.npy;FINE 15.npy;FINE 16.npy;FINE 17.npy;FINE 18.npy;FINE 19.npy;FINE 2.npy;FINE 20.npy;FINE 21.npy;FINE 22.npy;FINE 23.npy;FINE 24.npy;FINE 25.npy;FINE 26.npy;FINE 27.npy;FINE 28.npy;FINE 29.npy;FINE 3.npy;FINE 30.npy;FINE 31.npy;FINE 32.npy;FINE 33.npy;FINE 34.npy;FINE 35.npy;FINE 36.npy;FINE 37.npy;FINE 38.npy;FINE 39.npy;FINE 4.npy;FINE 40.npy;FINE 41.npy;FINE 42.npy;FINE 43.npy;FINE 44.npy;FINE 45.npy;FINE 46.npy;FINE 47.npy;FINE 48.npy;FINE 49.npy;FINE 5.npy;FINE 50.npy;FINE 51.npy;FINE 52.npy;FINE 53.npy;FINE 54.npy;FINE 55.npy;FINE 56.npy;FINE 57.npy;FINE 58.npy;FINE 59.npy;FINE 6.npy;FINE 60.npy;FINE 61.npy;FINE 62.npy;FINE 7.npy;FINE 8.npy;FINE 9.npy
FINGERSPELL,30,FINGERSPELL 1.npy;FINGERSPELL 10.npy;FINGERSPELL 11.npy;FINGERSPELL 12.npy;FINGERSPELL 13.npy;FINGERSPELL 14.npy;FINGERSPELL 15.npy;FINGERSPELL 16.npy;FINGERSPELL 17.npy;FINGERSPELL 18.npy;FINGERSPELL 19.npy;FINGERSPELL 2.npy;FINGERSPELL 20.npy;FINGERSPELL 21.npy;FINGERSPELL 22.npy;FINGERSPELL 23.npy;FINGERSPELL 24.npy;FINGERSPELL 25.npy;FINGERSPELL 26.npy;FINGERSPELL 27.npy;FINGERSPELL 28.npy;FINGERSPELL 29.npy;FINGERSPELL 3.npy;FINGERSPELL 30.npy;FINGERSPELL 4.npy;FINGERSPELL 5.npy;FINGERSPELL 6.npy;FINGERSPELL 7.npy;FINGERSPELL 8.npy;FINGERSPELL 9.npy
FINISH,29,FINISH 1_FINISH.npy;FINISH 11_FINISH.npy;FINISH 12_FINISH.npy;FINISH 13_FINISH.npy;FINISH 14_FINISH.npy;FINISH 15_FINISH.npy;FINISH 17_FINISH.npy;FINISH 18_FINISH.npy;FINISH 19_FINISH.npy;FINISH 2_FINISH.npy;FINISH 20_FINISH.npy;FINISH 21_FINISH.npy;FINISH 22_FINISH.npy;FINISH 23_FINISH.npy;FINISH 24_FINISH.npy;FINISH 25_FINISH.npy;FINISH 26_FINISH.npy;FINISH 27_FINISH.npy;FINISH 28_FINISH.npy;FINISH 29_FINISH.npy;FINISH 3_FINISH.npy;FINISH 30_FINISH.npy;FINISH 31_FINISH.npy;FINISH 32_FINISH.npy;FINISH 4_FINISH.npy;FINISH 6_FINISH.npy;FINISH 7_FINISH.npy;FINISH 8_FINISH.npy;FINISH 9_FINISH.npy
FIX,30,FIX 1.npy;FIX 10.npy;FIX 11.npy;FIX 12.npy;FIX 13.npy;FIX 14.npy;FIX 15.npy;FIX 16.npy;FIX 17.npy;FIX 18.npy;FIX 19.npy;FIX 2.npy;FIX 20.npy;FIX 21.npy;FIX 22.npy;FIX 23.npy;FIX 24.npy;FIX 25.npy;FIX 26.npy;FIX 27.npy;FIX 28.npy;FIX 29.npy;FIX 3.npy;FIX 30.npy;FIX 4.npy;FIX 5.npy;FIX 6.npy;FIX 7.npy;FIX 8.npy;FIX 9.npy
